0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5707972049713135, 0.14585819840431213]","[0.5776667594909668, 0.13041329383850098]","[0.5796695351600647, 0.13043658435344696]","[0.5818742513656616, 0.130463108420372]","[0.5761120319366455, 0.12992002069950104]","[0.576907753944397, 0.12952350080013275]","[0.5778810977935791, 0.12897518277168274]","[0.5968039035797119, 0.1401076465845108]","[0.5923590064048767, 0.13812249898910522]","[0.5781189799308777, 0.1677972674369812]","[0.5759857892990112, 0.16839732229709625]","[0.6258134245872498, 0.2394353598356247]","[0.6095366477966309, 0.2387220412492752]","[0.652708888053894, 0.3625521659851074]","[0.6318896412849426, 0.3597249686717987]","[0.6003822684288025, 0.42020851373672485]","[0.609559178352356, 0.4214124381542206]","[0.5865283608436584, 0.43579787015914917]","[0.5972921252250671, 0.4449476897716522]","[0.5832859873771667, 0.4244525134563446]","[0.5948638319969177, 0.43692997097969055]","[0.5888400673866272, 0.41939225792884827]","[0.5981765985488892, 0.4312499463558197]","[0.6361218690872192, 0.4718261659145355]","[0.6360930800437927, 0.4645851254463196]","[0.6156091690063477, 0.6211835741996765]","[0.6186442971229553, 0.6011175513267517]","[0.6576849222183228, 0.7644815444946289]","[0.6928263902664185, 0.5768678188323975]","[0.6734336614608765, 0.7892100811004639]","[0.7072916030883789, 0.5551586151123047]","[0.6196111440658569, 0.7971123456954956]","[0.7129396796226501, 0.6466519832611084]"
"[0.5708094835281372, 0.1446702480316162]","[0.5776206254959106, 0.12857310473918915]","[0.5795279145240784, 0.12852026522159576]","[0.5816234946250916, 0.12848223745822906]","[0.5762801766395569, 0.12823589146137238]","[0.5772529244422913, 0.12786085903644562]","[0.5784403681755066, 0.12735310196876526]","[0.5963356494903564, 0.13788773119449615]","[0.5924322605133057, 0.13597863912582397]","[0.57807856798172, 0.16573701798915863]","[0.5761451721191406, 0.16622430086135864]","[0.6236902475357056, 0.2319980412721634]","[0.6141868829727173, 0.23686112463474274]","[0.6415485739707947, 0.3596469759941101]","[0.634942889213562, 0.35191354155540466]","[0.5847621560096741, 0.416385680437088]","[0.6047892570495605, 0.41660240292549133]","[0.5740710496902466, 0.42531001567840576]","[0.5935357809066772, 0.4361901879310608]","[0.5720694661140442, 0.41698041558265686]","[0.5910137295722961, 0.4293813109397888]","[0.5761038661003113, 0.41339775919914246]","[0.5947123169898987, 0.42347607016563416]","[0.6389290690422058, 0.4741631746292114]","[0.6329089999198914, 0.4645218849182129]","[0.6405471563339233, 0.6270232200622559]","[0.5783137083053589, 0.5773406028747559]","[0.6941721439361572, 0.7613143920898438]","[0.6638415455818176, 0.6020760536193848]","[0.714943528175354, 0.7849840521812439]","[0.6821329593658447, 0.5896099805831909]","[0.6594067811965942, 0.7965238094329834]","[0.6626034379005432, 0.6580864191055298]"
"[0.5708082914352417, 0.13786658644676208]","[0.5768454074859619, 0.12202595919370651]","[0.5781553983688354, 0.12251259386539459]","[0.57957923412323, 0.12291624397039413]","[0.5762775540351868, 0.12030316144227982]","[0.5773449540138245, 0.11953125894069672]","[0.5787279009819031, 0.11854078620672226]","[0.5938302278518677, 0.13073335587978363]","[0.5924646258354187, 0.12579619884490967]","[0.5775246620178223, 0.15625399351119995]","[0.5762473344802856, 0.15537650883197784]","[0.6158550381660461, 0.22715231776237488]","[0.6289531588554382, 0.21143551170825958]","[0.6344480514526367, 0.34751516580581665]","[0.6612899303436279, 0.2895854115486145]","[0.5850135087966919, 0.3807867765426636]","[0.650647759437561, 0.32022926211357117]","[0.573501706123352, 0.39032799005508423]","[0.6539211869239807, 0.33833038806915283]","[0.5712004899978638, 0.3800705075263977]","[0.642162024974823, 0.3296830952167511]","[0.5759351253509521, 0.3754517436027527]","[0.6424792408943176, 0.32578471302986145]","[0.6406564116477966, 0.47254589200019836]","[0.6296449303627014, 0.46103376150131226]","[0.6590444445610046, 0.6249401569366455]","[0.5642677545547485, 0.5527883172035217]","[0.7225816249847412, 0.7509933710098267]","[0.6384442448616028, 0.6119855642318726]","[0.7440102696418762, 0.7683237791061401]","[0.6540312170982361, 0.6246336102485657]","[0.6970314383506775, 0.8037818670272827]","[0.6230177283287048, 0.6775324940681458]"
"[0.5701543092727661, 0.12542633712291718]","[0.5751374959945679, 0.10971928387880325]","[0.5760067701339722, 0.11051557213068008]","[0.5770121216773987, 0.11123479902744293]","[0.5757039785385132, 0.10800302028656006]","[0.5769986510276794, 0.10745345056056976]","[0.5785350799560547, 0.10670185089111328]","[0.5917673707008362, 0.11979677528142929]","[0.5920995473861694, 0.11385243386030197]","[0.575861394405365, 0.1432039439678192]","[0.5757558345794678, 0.14163927733898163]","[0.6091479063034058, 0.21000410616397858]","[0.6301586031913757, 0.19528310000896454]","[0.6322609186172485, 0.3391801118850708]","[0.6673588752746582, 0.26839524507522583]","[0.581680417060852, 0.34936806559562683]","[0.6485477089881897, 0.3166654706001282]","[0.5705403089523315, 0.3553049862384796]","[0.6441918611526489, 0.3339996933937073]","[0.5687435865402222, 0.34467166662216187]","[0.6387747526168823, 0.3302919566631317]","[0.5738399028778076, 0.34260186553001404]","[0.6397257447242737, 0.32319918274879456]","[0.6392155885696411, 0.45803454518318176]","[0.6240801215171814, 0.45037147402763367]","[0.6740728616714478, 0.6215713620185852]","[0.5676766633987427, 0.5405211448669434]","[0.7423559427261353, 0.7320988774299622]","[0.6164894104003906, 0.6623488664627075]","[0.7605167627334595, 0.7371290326118469]","[0.6310493350028992, 0.6953387260437012]","[0.7310687303543091, 0.8024404048919678]","[0.578886866569519, 0.7042437791824341]"
"[0.570030689239502, 0.11745657026767731]","[0.5746289491653442, 0.10285891592502594]","[0.5753765106201172, 0.10371266305446625]","[0.5762842297554016, 0.10445404797792435]","[0.5754818320274353, 0.1009240597486496]","[0.5768343806266785, 0.10029301047325134]","[0.5784337520599365, 0.09941030293703079]","[0.5903369784355164, 0.11258093267679214]","[0.5917319059371948, 0.10661055147647858]","[0.5748311281204224, 0.13469648361206055]","[0.5752326846122742, 0.1331101357936859]","[0.6034438014030457, 0.2024259716272354]","[0.6304749846458435, 0.18607667088508606]","[0.6275064945220947, 0.322709858417511]","[0.6741597652435303, 0.24955065548419952]","[0.5842464566230774, 0.3348638415336609]","[0.6483153104782104, 0.3190290331840515]","[0.5725187063217163, 0.33852875232696533]","[0.6436334848403931, 0.33299288153648376]","[0.5707858204841614, 0.32642191648483276]","[0.6389055848121643, 0.3306286036968231]","[0.5752484798431396, 0.32521265745162964]","[0.6396798491477966, 0.3264677822589874]","[0.6352944374084473, 0.45428186655044556]","[0.6203380823135376, 0.44792449474334717]","[0.6762295961380005, 0.6135240197181702]","[0.5662548542022705, 0.5339836478233337]","[0.7556250095367432, 0.7077666521072388]","[0.584415078163147, 0.6943842768669128]","[0.777071475982666, 0.7017518281936646]","[0.5957585573196411, 0.7280365228652954]","[0.7548156380653381, 0.7945730686187744]","[0.5414143800735474, 0.7161314487457275]"
"[0.5683475732803345, 0.11342088878154755]","[0.5725013017654419, 0.09808982163667679]","[0.5731735825538635, 0.09879014641046524]","[0.5740053057670593, 0.09946155548095703]","[0.5739328265190125, 0.09634745121002197]","[0.5755332708358765, 0.09565398842096329]","[0.5773284435272217, 0.09474942833185196]","[0.5878816843032837, 0.1074637845158577]","[0.590785562992096, 0.10220899432897568]","[0.5725145936012268, 0.13085100054740906]","[0.5736761689186096, 0.129439577460289]","[0.6010975241661072, 0.1988474726676941]","[0.631156325340271, 0.1817203164100647]","[0.6275463104248047, 0.3155229091644287]","[0.6737120747566223, 0.24574963748455048]","[0.5841822028160095, 0.33138495683670044]","[0.6490815877914429, 0.3051947057247162]","[0.5725312829017639, 0.33701321482658386]","[0.6400195360183716, 0.31840580701828003]","[0.5703525543212891, 0.3240562975406647]","[0.6351751685142517, 0.31492331624031067]","[0.5748635530471802, 0.32230696082115173]","[0.6358593106269836, 0.3128264248371124]","[0.6318910121917725, 0.4513731598854065]","[0.6217620372772217, 0.44445428252220154]","[0.6724767088890076, 0.608773946762085]","[0.5791971683502197, 0.5487414598464966]","[0.7629348039627075, 0.6776467561721802]","[0.5663209557533264, 0.7114186882972717]","[0.7829334735870361, 0.65656977891922]","[0.5716252326965332, 0.7450063228607178]","[0.7707729339599609, 0.7653399705886841]","[0.5252102017402649, 0.7158485651016235]"
"[0.5674678087234497, 0.11244113743305206]","[0.5716513991355896, 0.0963529720902443]","[0.5723731517791748, 0.09674207866191864]","[0.5732638835906982, 0.09705297648906708]","[0.573081374168396, 0.09478222578763962]","[0.5746362209320068, 0.09397100657224655]","[0.5763362646102905, 0.09294915944337845]","[0.5875499248504639, 0.10404287278652191]","[0.5894867777824402, 0.09986857324838638]","[0.572053849697113, 0.13041411340236664]","[0.5733301639556885, 0.1290348619222641]","[0.6022616028785706, 0.1951037496328354]","[0.63048255443573, 0.1789930909872055]","[0.6286065578460693, 0.31235235929489136]","[0.66741544008255, 0.25024786591529846]","[0.5853556394577026, 0.33650845289230347]","[0.6470089554786682, 0.30085450410842896]","[0.5741208791732788, 0.343164324760437]","[0.6399017572402954, 0.3094305992126465]","[0.5713218450546265, 0.33031654357910156]","[0.6355615258216858, 0.30686888098716736]","[0.5754294991493225, 0.327958881855011]","[0.6355410218238831, 0.30592039227485657]","[0.6320711970329285, 0.45278307795524597]","[0.6233517527580261, 0.4448367655277252]","[0.6618574857711792, 0.6088464856147766]","[0.5860484838485718, 0.5535581111907959]","[0.7621974945068359, 0.6361896991729736]","[0.5607280135154724, 0.7250176072120667]","[0.7792646884918213, 0.6118478775024414]","[0.563761830329895, 0.7612965703010559]","[0.7777464389801025, 0.7182233333587646]","[0.5162343978881836, 0.7215708494186401]"
"[0.5672383308410645, 0.11333480477333069]","[0.5714734792709351, 0.09857246279716492]","[0.5722927451133728, 0.09897051751613617]","[0.5732819437980652, 0.09926431626081467]","[0.5725435018539429, 0.09705714136362076]","[0.5739190578460693, 0.0963301956653595]","[0.5754082202911377, 0.09536752849817276]","[0.5875262022018433, 0.10645969957113266]","[0.5884210467338562, 0.10269398987293243]","[0.572349488735199, 0.13189148902893066]","[0.5733718276023865, 0.13046236336231232]","[0.6043295860290527, 0.19560492038726807]","[0.6303488612174988, 0.18416164815425873]","[0.6299957036972046, 0.3129239082336426]","[0.6669408679008484, 0.2598077058792114]","[0.5829437971115112, 0.33973872661590576]","[0.631952166557312, 0.31175166368484497]","[0.5722846388816833, 0.3493790030479431]","[0.6258558034896851, 0.3173592984676361]","[0.5701715350151062, 0.3383958637714386]","[0.6194334030151367, 0.3111817538738251]","[0.5740620493888855, 0.3354259729385376]","[0.618100643157959, 0.31073758006095886]","[0.6306949853897095, 0.4530414640903473]","[0.6211795806884766, 0.4458869397640228]","[0.6552224159240723, 0.6170614957809448]","[0.5887265205383301, 0.587020993232727]","[0.7493881583213806, 0.6182432174682617]","[0.570238471031189, 0.7465113401412964]","[0.7632451057434082, 0.5942941308021545]","[0.5763225555419922, 0.785491406917572]","[0.7736950516700745, 0.6851622462272644]","[0.5263219475746155, 0.7398487329483032]"
"[0.5654575824737549, 0.12819138169288635]","[0.5704587697982788, 0.11041127145290375]","[0.571681559085846, 0.11045768857002258]","[0.5730463266372681, 0.11040293425321579]","[0.5703717470169067, 0.10990966111421585]","[0.5713750720024109, 0.10956759005784988]","[0.5724591016769409, 0.10903976112604141]","[0.5875850915908813, 0.11852522194385529]","[0.5854626893997192, 0.11594797670841217]","[0.5716723203659058, 0.148135706782341]","[0.5713627338409424, 0.14706213772296906]","[0.6046833992004395, 0.2003125101327896]","[0.6141000986099243, 0.200018972158432]","[0.6331052184104919, 0.3235166668891907]","[0.6369362473487854, 0.3122570216655731]","[0.5866831541061401, 0.3925798535346985]","[0.6076601147651672, 0.3900114595890045]","[0.5757049322128296, 0.40726810693740845]","[0.5959253907203674, 0.4142085611820221]","[0.572921097278595, 0.39768660068511963]","[0.5953987240791321, 0.40346434712409973]","[0.5768179893493652, 0.39316368103027344]","[0.5969804525375366, 0.39864838123321533]","[0.6292701363563538, 0.4552162289619446]","[0.6209812760353088, 0.44643503427505493]","[0.6291413307189941, 0.628883421421051]","[0.5911924839019775, 0.6060609221458435]","[0.7332992553710938, 0.6097173690795898]","[0.5929393172264099, 0.7598685622215271]","[0.75486820936203, 0.5865398645401001]","[0.6027368307113647, 0.7928181886672974]","[0.7519918084144592, 0.6800265908241272]","[0.5494652986526489, 0.7820614576339722]"
"[0.5632990002632141, 0.14666907489299774]","[0.5679103136062622, 0.12839475274085999]","[0.5694525241851807, 0.12792536616325378]","[0.5711610317230225, 0.1273217499256134]","[0.566913902759552, 0.1287154108285904]","[0.567595362663269, 0.12834660708904266]","[0.5683476328849792, 0.12771546840667725]","[0.5860165357589722, 0.13283415138721466]","[0.581693172454834, 0.13126081228256226]","[0.5700119733810425, 0.16363166272640228]","[0.5683068633079529, 0.16399894654750824]","[0.6061229109764099, 0.21298585832118988]","[0.6030849814414978, 0.21753883361816406]","[0.6362605690956116, 0.33288058638572693]","[0.6271449327468872, 0.3315730392932892]","[0.5962525010108948, 0.42306697368621826]","[0.6034830212593079, 0.41788250207901]","[0.5854259729385376, 0.44072943925857544]","[0.5895073413848877, 0.4355168640613556]","[0.5813640356063843, 0.4275898337364197]","[0.5876863598823547, 0.42823728919029236]","[0.5859192609786987, 0.4242493212223053]","[0.5932735204696655, 0.42588505148887634]","[0.626403272151947, 0.4584408700466156]","[0.6214488744735718, 0.4533389210700989]","[0.6062978506088257, 0.6283377408981323]","[0.6025847792625427, 0.6223834753036499]","[0.7054755091667175, 0.6217840909957886]","[0.6179617047309875, 0.7698149681091309]","[0.7207469940185547, 0.6025203466415405]","[0.631738007068634, 0.802812933921814]","[0.7425293326377869, 0.686220645904541]","[0.5636302828788757, 0.7986006736755371]"
"[0.5600994825363159, 0.1505165696144104]","[0.5649317502975464, 0.13250510394573212]","[0.5665415525436401, 0.1321212649345398]","[0.5684028267860413, 0.1315443068742752]","[0.5639728903770447, 0.13283123075962067]","[0.564694881439209, 0.1326161026954651]","[0.5655460953712463, 0.13207988440990448]","[0.5836969614028931, 0.13809020817279816]","[0.5783564448356628, 0.1364436149597168]","[0.5668924450874329, 0.16766148805618286]","[0.5650135278701782, 0.16817069053649902]","[0.6069474816322327, 0.21858558058738708]","[0.598647952079773, 0.2286958545446396]","[0.64644855260849, 0.3333732485771179]","[0.6145721077919006, 0.33674007654190063]","[0.6056448221206665, 0.4287026822566986]","[0.5791311264038086, 0.4003404378890991]","[0.5956732630729675, 0.45040833950042725]","[0.5649703145027161, 0.41699787974357605]","[0.5912563800811768, 0.4409258961677551]","[0.5635889768600464, 0.41056570410728455]","[0.5944696068763733, 0.4340038001537323]","[0.5691505074501038, 0.40706533193588257]","[0.626966118812561, 0.46396589279174805]","[0.6220049858093262, 0.46616995334625244]","[0.586642861366272, 0.6216329336166382]","[0.6155728697776794, 0.6282444596290588]","[0.6761919856071472, 0.6345022916793823]","[0.6539101600646973, 0.7738804221153259]","[0.6937083005905151, 0.6212648749351501]","[0.6691331267356873, 0.806391716003418]","[0.6846866607666016, 0.7006716132164001]","[0.6108335256576538, 0.8052523136138916]"
"[0.5571357607841492, 0.14770105481147766]","[0.5619848966598511, 0.13037247955799103]","[0.5636735558509827, 0.13004417717456818]","[0.5656055808067322, 0.12954950332641602]","[0.5606924891471863, 0.1301683783531189]","[0.5613082051277161, 0.12965178489685059]","[0.5620926022529602, 0.12886440753936768]","[0.5812749266624451, 0.1355813592672348]","[0.5758391618728638, 0.13340376317501068]","[0.5643526315689087, 0.16567347943782806]","[0.5620810985565186, 0.16574114561080933]","[0.6072331666946411, 0.21740104258060455]","[0.5963318943977356, 0.22620894014835358]","[0.6544108986854553, 0.3230496644973755]","[0.6057772636413574, 0.3343711495399475]","[0.6148422956466675, 0.41257598996162415]","[0.5613372921943665, 0.39063310623168945]","[0.60496586561203, 0.43359875679016113]","[0.5456436276435852, 0.40598517656326294]","[0.6001477837562561, 0.42454609274864197]","[0.5456405282020569, 0.401028573513031]","[0.6019083261489868, 0.4165753126144409]","[0.5522818565368652, 0.39704132080078125]","[0.6230577230453491, 0.4633081555366516]","[0.6242879629135132, 0.4648485779762268]","[0.5646153688430786, 0.5932191014289856]","[0.6359618902206421, 0.6183377504348755]","[0.648885190486908, 0.6582534909248352]","[0.6878179907798767, 0.7606061100959778]","[0.6663148403167725, 0.6630236506462097]","[0.7063037753105164, 0.7884470820426941]","[0.6407755613327026, 0.7549622654914856]","[0.6533002257347107, 0.7951349020004272]"
